make,year,fuel,hp,cylinders,transmission,drive ,doors,type,style,hwympg,citympg,mc_performance,mc_high_performance,mc_crossover,mc_exotic,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp
Nissan,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,1,1,0,0,0,0,0,0,48100
Nissan,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,29990
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,41820
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,31290
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,34870
Nissan,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,33570
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,46570
Nissan,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,37970
Nissan,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,37070
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,49400
Nissan,2015,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,1,1,0,0,0,0,0,0,45270
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,39270
Nissan,2015,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,1,45490
Nissan,2015,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,1,41990
Nissan,2015,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,38370
Nissan,2015,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,1,43290
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,41820
Nissan,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,1,1,0,0,0,0,0,0,48100
Nissan,2016,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,1,43290
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,39270
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,34870
Nissan,2016,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,1,41990
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,38370
Nissan,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,1,1,0,0,0,0,0,0,45270
Nissan,2016,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,1,45490
Nissan,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,29990
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,46570
Nissan,2016,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,1,46790
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,49400
Nissan,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,37070
Nissan,2016,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,31290
Nissan,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,37970
Nissan,2016,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,33570
Nissan,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,37970
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,38370
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,34870
Nissan,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,29990
Nissan,2017,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,1,45490
Nissan,2017,premium unleaded ,350,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,1,41990
Nissan,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,1,1,0,0,0,0,0,0,45270
Nissan,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,33570
Nissan,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Convertible,24,17,1,1,0,0,0,0,0,0,48100
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,39270
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,46570
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,49400
Nissan,2017,premium unleaded ,332,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,1,1,0,0,0,0,0,0,37070
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,0,41820
Nissan,2017,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,1,46790
Nissan,2017,premium unleaded ,350,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,1,43290
Nissan,2017,premium unleaded ,332,6,AUTOMATIC,rear wheel drive,2,Compact,Coupe,26,19,1,1,0,0,0,0,0,0,31290
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,1,0,0,0,0,0,0,0,25045
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,1,0,0,0,0,0,0,0,26095
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,23795
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,19595
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,18445
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,1,0,0,0,0,0,0,0,23845
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,1,0,0,0,0,0,0,0,25395
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,1,0,0,0,0,0,0,0,24895
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,1,0,0,0,0,0,0,0,25545
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,0,0,0,0,0,0,0,0,24295
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,19495
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,0,0,0,0,0,0,0,0,20095
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,0,0,0,0,0,0,0,0,19995
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,0,0,0,0,0,0,0,0,21145
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,0,0,0,0,0,0,0,0,23245
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,16945
Mazda,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,1,0,0,0,0,0,0,0,24345
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,20645
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,0,0,0,0,0,0,0,0,18945
Mazda,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,1,0,0,0,0,0,0,0,26595
Mazda,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,22745
Mazda,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,17995
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,22545
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,21095
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,1,0,0,0,0,0,0,0,25495
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,0,0,0,0,0,0,0,0,20745
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,0,0,0,0,0,0,0,0,24295
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,23595
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,0,0,0,0,0,0,0,0,21795
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,17845
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,27,1,0,0,0,0,0,0,0,26495
Mazda,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,1,0,0,0,0,0,0,0,24745
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,0,0,0,0,0,0,0,0,18895
Mazda,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,0,0,0,0,0,0,0,0,19595
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,0,0,0,0,0,0,0,0,23245
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,0,0,0,0,0,0,0,0,18545
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,1,0,0,0,0,0,0,0,25795
Mazda,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,Sedan,41,29,0,0,0,0,0,0,0,0,20045
Mazda,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,26,1,0,0,0,0,0,0,0,25445
Mazda,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,1,0,0,0,0,0,0,0,24795
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,28,0,0,0,0,0,0,0,0,21495
Mazda,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,27,0,0,0,0,0,0,0,0,17845
Mazda,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,34,25,1,0,0,0,0,0,0,0,23145
Mazda,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,1,0,0,0,0,0,0,0,24195
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,28,0,0,0,0,0,0,0,0,20145
Mazda,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35,26,1,0,0,0,0,0,0,0,24945
Mazda,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,1,0,0,0,0,0,0,0,23895
Mazda,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,37,27,0,0,0,0,0,0,0,0,19095
Mazda,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,35,26,1,0,0,0,0,0,0,0,23445
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,28,0,0,0,0,0,0,0,0,18895
Mazda,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,28,0,0,0,0,0,0,0,0,22245
Mazda,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,1,0,0,0,0,0,0,0,22395
Mazda,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,27,0,0,0,0,0,0,0,0,20445
BMW,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,33,22,0,0,0,0,1,0,0,0,42300
BMW,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,0,0,0,0,1,0,0,0,40300
BMW,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,0,0,0,0,1,0,0,0,40300
BMW,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,33,22,0,0,0,0,1,0,0,0,42300
BMW,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,32,21,1,0,0,0,1,0,0,0,45800
BMW,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,31,20,1,0,0,0,1,0,0,0,47800
BMW,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,34,22,0,0,0,0,1,0,0,0,43650
BMW,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,30,20,1,0,0,0,1,0,0,0,49950
BMW,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,20,1,0,0,0,1,0,0,0,47950
BMW,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,0,0,0,0,1,0,0,0,41650
BMW,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,32,21,1,1,0,0,1,0,0,0,48300
BMW,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,31,21,1,0,0,0,1,0,0,0,50300
BMW,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,33,23,0,0,0,0,1,0,0,0,43950
BMW,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,23,1,0,0,0,1,0,0,0,41950
BMW,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible,29,20,1,0,0,0,1,0,0,0,56900
BMW,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,32,21,1,0,0,0,1,0,0,0,46250
BMW,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,33,21,0,0,0,0,1,0,0,0,50750
BMW,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,33,22,0,0,0,0,1,0,0,0,42750
BMW,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,0,0,0,0,1,0,0,0,48750
BMW,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,30,20,1,0,0,0,1,0,0,0,48250
BMW,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,33,22,0,0,0,0,1,0,0,0,42750
BMW,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,33,21,0,0,0,0,1,0,0,0,50750
BMW,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,35,23,1,0,0,0,1,0,0,0,40750
BMW,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,31,20,1,0,0,0,1,0,0,0,54900
BMW,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,0,0,0,0,1,0,0,0,48750
BMW,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,35,23,1,0,0,0,1,0,0,0,40750
BMW,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,33,21,0,0,0,0,1,0,0,0,52000
BMW,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,0,0,0,0,1,0,0,0,50000
BMW,2016,premium unleaded ,240,4,MANUAL,rear wheel drive,2,Midsize,Coupe,34,22,1,0,0,0,1,0,0,0,41850
BMW,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,30,20,1,0,0,0,1,0,0,0,50150
BMW,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,35,23,1,0,0,0,1,0,0,0,41850
BMW,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible,29,20,1,0,0,0,1,0,0,0,58950
BMW,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,34,22,0,0,0,0,1,0,0,0,43850
BMW,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,31,20,1,0,0,0,1,0,0,0,48150
BMW,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,31,20,1,0,0,0,1,0,0,0,56950
BMW,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,34,23,0,0,0,0,1,0,0,0,50300
BMW,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,2,Midsize,Convertible,32,22,0,0,0,0,1,0,0,0,52300
BMW,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,31,21,1,0,0,0,1,0,0,0,50500
BMW,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,33,23,1,0,0,0,1,0,0,0,44150
BMW,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,34,23,1,0,0,0,1,0,0,0,42150
BMW,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,2,Midsize,Convertible,30,20,1,0,0,0,1,0,0,0,59300
BMW,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,29,21,1,0,0,0,1,0,0,0,57300
BMW,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,32,21,1,0,0,0,1,0,0,0,48500
Ferrari,2001,premium unleaded ,442,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,14,9,1,1,0,1,0,0,0,0,223970
Ferrari,2001,premium unleaded ,442,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,1,1,0,1,0,0,0,0,219775
Ferrari,2002,premium unleaded ,442,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,14,9,1,1,0,1,0,0,0,0,228625
Ferrari,2002,premium unleaded ,442,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,1,1,0,1,0,0,0,0,224585
Ferrari,2003,premium unleaded ,442,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,14,9,1,1,0,1,0,0,0,0,228625
Ferrari,2003,premium unleaded ,442,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,1,1,0,1,0,0,0,0,224585
Ferrari,2013,premium unleaded ,562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,17,13,1,1,0,1,0,0,0,0,257412
Ferrari,2013,premium unleaded ,562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,1,1,0,1,0,0,0,0,233509
Ferrari,2014,premium unleaded ,562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,1,1,0,1,0,0,0,0,233509
Ferrari,2014,premium unleaded ,597,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,1,1,0,1,0,0,0,0,288000
Ferrari,2014,premium unleaded ,562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,17,13,1,1,0,1,0,0,0,0,257412
Ferrari,2015,premium unleaded ,562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,1,1,0,1,0,0,0,0,239340
Ferrari,2015,premium unleaded ,562,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,17,13,1,1,0,1,0,0,0,0,263553
Ferrari,2015,premium unleaded ,597,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,17,13,1,1,0,1,0,0,0,0,291744
Alfa Romeo,2015,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,34,24,1,1,0,0,1,0,0,0,63900
Alfa Romeo,2015,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,34,24,1,1,0,0,1,0,0,0,68400
Alfa Romeo,2015,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,34,24,1,1,0,0,1,0,0,0,53900
Alfa Romeo,2016,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,34,24,1,1,0,0,1,0,0,0,55900
Alfa Romeo,2016,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,34,24,1,1,0,0,1,0,0,0,65900
Toyota,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,23,17,0,0,0,0,0,0,0,0,41365
Toyota,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,23,17,0,0,0,0,0,0,0,0,35740
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,37615
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,34695
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,35725
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,43400
Toyota,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,23,17,0,0,0,0,0,0,0,0,32820
Toyota,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,38645
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,37825
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,43620
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,36115
Toyota,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,35950
Toyota,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,33210
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,38855
Toyota,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,41585
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,35085
Toyota,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,41310
Toyota,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,36690
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,44360
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,39595
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,41850
Toyota,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,42325
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,35885
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,38565
Toyota,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,0,0,0,0,0,0,0,0,36915
Toyota,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,0,0,0,0,0,0,0,0,34010
BMW,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Large,4dr Hatchback,28,19,0,0,0,0,1,0,0,0,60700
BMW,2015,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Large,4dr Hatchback,24,16,1,0,0,0,1,0,0,0,71400
BMW,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Large,4dr Hatchback,26,18,0,0,0,0,1,0,0,0,63000
BMW,2015,premium unleaded ,445,8,AUTOMATIC,rear wheel drive,4,Large,4dr Hatchback,25,16,1,0,0,0,1,0,0,0,69100
BMW,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Large,4dr Hatchback,26,18,0,0,0,0,1,0,0,0,63200
