origin_country,year,fuel,hp,cylinders,transmission,drive,doors,style,mc_performance,mc_high_performance,mc_crossover,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp,avgmpg
Japanese,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,26095,33.5
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23795,35.5
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19595,35
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,18445,35
Japanese,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,23845,31
Japanese,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,25395,32
Japanese,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,24895,33.5
Japanese,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,25545,30.5
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24295,35
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19495,35.5
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20095,34.5
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19995,35
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21145,35
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,23245,34.5
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,16945,35
Japanese,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,24345,30.5
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20645,35.5
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,18945,34.5
Japanese,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,26595,32
Japanese,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,22745,35
Japanese,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,17995,35.5
Japanese,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,22545,35
Japanese,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21095,35.5
Japanese,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,25495,32
Japanese,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20745,34.5
Japanese,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24295,35
Japanese,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23595,35.5
Japanese,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21795,35
Japanese,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17845,35
Japanese,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,26495,32
Japanese,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,24745,31
Japanese,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18895,35.5
Japanese,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,19595,35
Japanese,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,23245,34.5
Japanese,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,18545,34.5
Japanese,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,25795,33.5
Japanese,2016,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20045,35
Japanese,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,25445,30.5
Japanese,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,24795,33.5
Japanese,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,21495,32.5
Japanese,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,17845,32
Japanese,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,23145,29.5
Japanese,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,24195,31.5
Japanese,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20145,32.5
Japanese,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,24945,30.5
Japanese,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,23895,29
Japanese,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19095,32
Japanese,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Car,1,0,0,0,0,0,0,23445,30.5
Japanese,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,18895,32.5
Japanese,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22245,32.5
Japanese,2017,regular unleaded,184,4,MANUAL,front wheel drive,4,Car,1,0,0,0,0,0,0,22395,29
Japanese,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20445,32
German,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,42300,27.5
German,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,40300,28.5
German,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,40300,28.5
German,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,42300,27.5
German,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,45800,26.5
German,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,47800,25.5
German,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,43650,28
German,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,49950,25
German,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,47950,25.5
German,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,41650,28.5
German,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,4,Car,1,1,0,1,0,0,0,48300,26.5
German,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,50300,26
German,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,43950,28
German,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,41950,28.5
German,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,56900,24.5
German,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,46250,26.5
German,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,50750,27
German,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,42750,27.5
German,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Car,0,0,0,1,0,0,0,48750,28.5
German,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,48250,25
German,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,42750,27.5
German,2015,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,50750,27
German,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,40750,29
German,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,54900,25.5
German,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Car,0,0,0,1,0,0,0,48750,28.5
German,2015,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,40750,29
German,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,52000,27
German,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Car,0,0,0,1,0,0,0,50000,28.5
German,2016,premium unleaded ,240,4,MANUAL,rear wheel drive,2,Car,1,0,0,1,0,0,0,41850,28
German,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,50150,25
German,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,41850,29
German,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,58950,24.5
German,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,43850,28
German,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,48150,25.5
German,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,56950,25.5
German,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,2,Car,0,0,0,1,0,0,0,50300,28.5
German,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,2,Car,0,0,0,1,0,0,0,52300,27
German,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,50500,26
German,2017,premium unleaded ,248,4,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,44150,28
German,2017,premium unleaded ,248,4,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,42150,28.5
German,2017,premium unleaded ,320,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,59300,25
German,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,57300,25
German,2017,premium unleaded ,320,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,48500,26.5
Italian,2015,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Car,1,1,0,1,0,0,0,63900,29
Italian,2015,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Car,1,1,0,1,0,0,0,68400,29
Italian,2015,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Car,1,1,0,1,0,0,0,53900,29
Italian,2016,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Car,1,1,0,1,0,0,0,55900,29
Italian,2016,premium unleaded ,237,4,AUTOMATED_MANUAL,rear wheel drive,2,Car,1,1,0,1,0,0,0,65900,29
Japanese,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,41365,20
Japanese,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,35740,20
Japanese,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,37615,19.5
Japanese,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,34695,19.5
Japanese,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,35725,19.5
Japanese,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,43400,19.5
Japanese,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,32820,20
Japanese,2014,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,38645,19.5
Japanese,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,37825,19
Japanese,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,43620,19
Japanese,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,36115,19
Japanese,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,35950,19.5
Japanese,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,33210,19.5
Japanese,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,38855,19
Japanese,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,41585,19.5
Japanese,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,35085,19
Japanese,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,41310,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,36690,19.5
Japanese,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,44360,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,39595,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,41850,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,42325,19.5
Japanese,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,35885,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,38565,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,SUV,0,0,0,0,0,0,0,36915,19
Japanese,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,SUV,0,0,0,0,0,0,0,34010,19.5
German,2015,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,60700,23.5
German,2015,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,71400,20
German,2015,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,63000,22
German,2015,premium unleaded ,445,8,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,69100,20.5
German,2016,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,63200,22
German,2016,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,72500,20
German,2016,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,60900,23.5
German,2017,premium unleaded ,300,6,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,63200,22
German,2017,premium unleaded ,300,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,60900,23
German,2017,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,72500,19.5
German,2015,premium unleaded ,443,8,AUTOMATIC,all wheel drive,4,Car,1,1,0,1,0,0,0,67200,20.5
German,2015,premium unleaded ,302,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,57900,24.5
German,2015,diesel,255,6,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,57100,32
German,2015,premium unleaded ,241,4,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,52250,27.5
German,2015,diesel,255,6,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,59400,31.5
German,2015,premium unleaded ,443,8,AUTOMATIC,rear wheel drive,4,Car,1,1,0,1,0,0,0,64900,21
German,2015,premium unleaded ,241,4,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,49950,28.5
German,2015,premium unleaded ,302,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,55600,25.5
German,2016,diesel,255,6,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,57350,32
German,2016,premium unleaded ,302,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,58150,24.5
German,2016,premium unleaded ,302,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,55850,25.5
German,2016,premium unleaded ,240,4,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,52500,28
German,2016,premium unleaded ,240,4,AUTOMATIC,rear wheel drive,4,Car,0,0,0,1,0,0,0,50200,28.5
German,2016,premium unleaded ,443,8,AUTOMATIC,all wheel drive,4,Car,1,1,0,1,0,0,0,68600,20.5
German,2016,premium unleaded ,443,8,AUTOMATIC,rear wheel drive,4,Car,1,1,0,1,0,0,0,66300,21
German,2016,diesel,255,6,AUTOMATIC,all wheel drive,4,Car,0,0,0,1,0,0,0,59650,31.5
Italian,2015,premium unleaded ,160,4,MANUAL,front wheel drive,2,Car,1,0,0,0,0,0,1,26595,31
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,18700,35.5
Italian,2015,premium unleaded ,135,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,19700,31
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,22800,31
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,24700,31
Italian,2015,premium unleaded ,160,4,MANUAL,front wheel drive,2,Car,1,0,0,0,0,0,1,22495,31
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,17495,35.5
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,20345,31
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,17700,35.5
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,20400,35.5
Italian,2015,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,16845,35.5
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,2,Car,1,0,0,0,0,0,1,26695,31
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,21295,35.5
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,20395,35.5
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,17745,35.5
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,2,Car,1,0,0,0,0,0,1,22575,31
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,24495,35.5
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,16995,35.5
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,20395,35.5
Italian,2016,premium unleaded ,135,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,19700,31
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,17900,35.5
Italian,2016,premium unleaded ,101,4,MANUAL,front wheel drive,2,Car,0,0,0,0,0,0,0,21395,35.5
Italian,2017,premium unleaded ,160,4,MANUAL,front wheel drive,2,Car,1,0,0,0,0,0,1,19995,30.5
Italian,2017,premium unleaded ,101,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,19390,30
Italian,2017,premium unleaded ,101,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,17485,30
Italian,2017,premium unleaded ,101,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,20885,30
Italian,2017,premium unleaded ,160,4,MANUAL,front wheel drive,2,Car,1,0,0,0,0,0,1,21490,30.5
Italian,2017,premium unleaded ,101,4,AUTOMATIC,front wheel drive,2,Car,0,0,0,0,0,0,0,15990,30
Italian,2015,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19345,29
Italian,2015,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,23095,29
Italian,2015,premium unleaded ,160,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24695,26
Italian,2015,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21695,29
Italian,2015,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20695,29
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,21880,29
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,23395,29
Italian,2016,premium unleaded ,160,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,24795,26
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,20795,29
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,4,Car,0,0,0,0,0,0,0,19495,29
Italian,2017,premium unleaded ,160,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,23695,26
Italian,2017,premium unleaded ,160,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,20995,26
Italian,2017,premium unleaded ,160,4,AUTOMATIC,front wheel drive,4,Car,0,0,0,0,0,0,0,22995,26
Italian,2016,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,24635,25.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25135,26.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,29235,25.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23335,26.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,22735,26.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27035,25.5
Italian,2016,premium unleaded ,160,4,MANUAL,front wheel drive,4,SUV,0,0,1,0,0,0,0,20000,29.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,27335,26.5
Italian,2016,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25235,25.5
Italian,2017,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,27035,25
Italian,2017,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,25135,26
Italian,2017,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,25235,25
Italian,2017,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,SUV,0,0,1,0,0,0,0,23890,25
Italian,2017,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,SUV,0,0,1,0,0,0,0,23335,26
Italian,2017,premium unleaded ,160,4,MANUAL,front wheel drive,4,SUV,0,0,1,0,0,0,0,19995,29
Japanese,2013,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,24470,25
Japanese,2013,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,20940,25
Japanese,2013,regular unleaded,157,4,MANUAL,front wheel drive,4,Van,0,0,0,0,0,0,0,19940,24.5
Japanese,2013,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,22070,25
Japanese,2014,regular unleaded,157,4,MANUAL,front wheel drive,4,Van,0,0,0,0,0,0,0,20140,24.5
Japanese,2014,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,24670,25
Japanese,2014,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,21140,25
Japanese,2014,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,22270,25
Japanese,2015,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,24770,24.5
Japanese,2015,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,22370,24.5
Japanese,2015,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Van,0,0,0,0,0,0,0,21240,24.5
German,2015,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Car,1,1,0,1,0,0,0,92600,20
German,2015,premium unleaded ,315,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,81300,24.5
German,2015,premium unleaded ,315,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,78300,25.5
German,2015,premium unleaded ,445,8,AUTOMATIC,rear wheel drive,4,Car,1,1,0,1,0,0,0,89600,21
German,2016,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Car,1,1,0,1,0,0,0,93900,19.5
German,2016,premium unleaded ,315,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,82500,24.5
German,2016,premium unleaded ,445,8,AUTOMATIC,rear wheel drive,4,Car,1,1,0,1,0,0,0,90900,21
German,2016,premium unleaded ,315,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,79500,25.5
German,2017,premium unleaded ,445,8,AUTOMATIC,rear wheel drive,4,Car,1,1,0,1,0,0,0,91200,20.5
German,2017,premium unleaded ,315,6,AUTOMATIC,all wheel drive,4,Car,1,0,0,1,0,0,0,82800,23.5
German,2017,premium unleaded ,445,8,AUTOMATIC,all wheel drive,4,Car,1,1,0,1,0,0,0,94200,19.5
German,2017,premium unleaded ,315,6,AUTOMATIC,rear wheel drive,4,Car,1,0,0,1,0,0,0,79800,24.5
German,2015,premium unleaded ,445,8,AUTOMATIC,rear wheel drive,2,Car,1,1,0,1,0,0,0,94900,21
German,2015,premium unleaded ,315,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,86600,24.5
German,2015,premium unleaded ,315,6,AUTOMATIC,all wheel drive,2,Car,1,0,0,1,0,0,0,79100,24.5
German,2015,premium unleaded ,315,6,AUTOMATIC,rear wheel drive,2,Car,1,0,0,1,0,0,0,76100,26.5
German,2015,premium unleaded ,445,8,AUTOMATIC,all wheel drive,2,Car,1,1,0,1,0,0,0,90400,20.5
